N_value,T_value,tau_value,sigma_value,Bmax_value
11.801652252181556,7.090005346947384,2.3030024816476753,0.023817373391981034,5.954856983660806
5.323711270998021,11.071166278371336,2.321714286667371,0.023596042011493547,7.179540073735399
5.457131339942381,3.4806426180773986,3.526453364443766,0.029971037626753818,7.842705135001265
9.711770427535818,8.143680288983187,2.276684289909073,0.03183964243091206,4.459525085718189
6.782430776674047,2.831310822367759,3.5549759653232753,0.06628219983732034,5.9838121360104015
9.183842590382248,2.7526641141032377,3.295144523481267,0.029218365674080045,5.304793793372818
3.687887865205525,9.265796779609584,2.7748858116634425,0.06564393920459596,4.159242522930995
6.376217909243817,5.23306842096337,2.9924043812164833,0.01916029077353582,8.128651849269005
3.480791816243128,1.4306140843324018,5.007454468364001,0.05071650122563892,8.293626185915706
1.8286213639852753,6.700050678307511,4.002313953513356,0.07380854033004956,8.009768882034024
3.8655533065605017,6.793231404574968,3.2327016917158318,0.030132848314879217,7.79257408481148
10.073611902756621,2.7632115305164078,3.2297975770169804,0.01982390324606905,5.762903422080353
2.4452977150626523,5.058543298491728,4.019079137071584,0.03220476801547474,9.232964999934966
7.841356022717759,4.412487349127634,3.0006068631342107,0.018433604312495275,5.929351699513573
1.5618196493431977,6.993695548848459,4.202711998614497,0.0701157446612428,7.068624898170307
9.285098366702679,5.890461371304725,2.6586485395329436,0.015621153023831554,4.878667118688134
1.810223116055809,5.384194998931127,4.378786788959449,0.03426167054426764,12.801607945542496
6.578558610672306,4.209376946996138,3.181578046909548,0.08297666185080428,3.4143745962192282
5.173663054035064,4.9799220284917425,3.306282148672838,0.016926452886036773,7.141273428431594
12.841955869253345,2.6954317012984172,3.123083994507332,0.06464036652932585,3.173545944627195
9.73572019539148,1.6672851090786618,3.73155253884661,0.10158052338696308,6.4004535965030325
4.041291922121137,3.236567298130095,3.9209292048920292,0.05130524669586505,8.99972932175358
9.823623490972917,7.3848341983080115,2.2407492426262188,0.02809217208030871,3.570008410614963
9.038618512247016,11.111694970627648,2.1104073662704255,0.011555530612290862,4.965923019037235
3.9293700496256285,5.349567577903402,3.5092781405623694,0.02334103547271847,8.335910785238703
11.549749564183285,4.582225707713973,2.773946754484286,0.06790672076138637,3.601743409824424
3.56434212854236,7.210933607746023,3.115823505661275,0.027671184935331203,6.3259373924528415
4.573568123475476,4.06361385554383,3.5614143129753035,0.047868761764991934,8.615519237759148
1.6679546492820367,8.537002180801512,3.728884892533712,0.03191748430785789,9.055534452660094
4.456621474945015,2.940574326829072,3.877288650361806,0.02277466962400198,8.755481638628979
2.575488693677104,1.7190306815642238,5.4646594410196,0.032740043842993574,13.206363743210897
4.835057611335725,0.7945723743026001,5.314035810361255,0.02507106671172595,13.210494075573875
3.390980783069579,9.513595609267608,2.813082417843064,0.04204687415046211,6.03111879950845
7.846868535615939,1.6324798054065905,3.8329758980696567,0.03622325228533522,5.531817568194396
1.8498475231960305,4.869339368544285,4.428770454389726,0.06330306164624827,7.165575104628146
5.7414579486939665,10.809066967634333,2.308650937106177,0.0258325512414533,5.721884387001325
12.54991539525626,0.8212614975920669,3.923051245983359,0.04511491160723824,5.815333741508543
3.480791816243128,1.4306140843324018,5.007454468364001,0.05071650122563892,8.293626185915706
1.634723371343097,7.486266742341805,4.046712858531953,0.03336004340775727,13.54139930291258
6.7547310227348385,7.085155772960566,2.62206127058351,0.06758176431047319,5.532117687454816
4.370153581323371,3.658679666236554,3.6483011768939284,0.052921078028711134,7.721591941817923
10.126755660162196,6.774524677779194,2.464219204691418,0.012625814512760247,4.354564861491186
8.078258422995725,2.5525852175195425,3.6090346512235705,0.11612934298744461,3.3167481341077
6.371105895737639,3.095167761166405,3.5203202045803588,0.06853128319706504,5.992825072674927
10.6710299575305,1.8537419080645077,3.536905469522594,0.08287647842453036,5.500123773470596
4.8172139674316155,4.181388077860249,3.4981661689233343,0.09817136649702572,4.878936098460502
1.1946302287656902,14.616885830933889,3.305150295154084,0.05038876320326301,7.379921767883101
9.713653875305251,1.820945071633996,3.563404456901776,0.04156388613211706,6.288007532101716
4.642148232069316,3.0286873183180054,3.830588466472807,0.029876302615473596,9.551991484937453
12.59297127856528,5.016289886843339,2.627645500802966,0.01305791290635221,3.976933607488093
6.574337073604388,2.732805299015786,3.573266467681596,0.019823463033160155,6.7644465481303
6.7958790518878995,11.329557957959615,2.182239133654809,0.025686596358451476,6.574842208789391
5.507681945031522,11.457745064640132,2.2997763787866656,0.036735873312632984,4.71105942164262
3.480791816243128,1.4306140843324018,5.007454468364001,0.05071650122563892,8.293626185915706
9.867634876958894,3.0889527589760677,3.1419397951929033,0.021902175168928596,6.266034769095741
7.104997617040544,11.602599801527548,2.2170548112249477,0.018895574685816707,4.3377296517131425
6.091288640262777,2.6726425396687734,3.7892211892194307,0.1111378656889111,5.165786470276724
10.817429675199355,3.6222692709796918,2.816743684824478,0.06522566707923175,3.2836327274415735
