N_value,T_value,tau_value,sigma_value,Bmax_value
2.717875199434274,0.5783317615422113,1.2491157163961117,0.1951707750460497,12.280237739275291
12.191480519808126,3.192305602316935,0.36097148407328583,0.18326714166401203,14.277311892818986
1.2969658684038674,12.324395552483443,3.406122513767883,0.08942576342149483,2.340490299179883
3.1555740669443972,14.654489210173889,0.21404847281552258,0.11415400367342253,1.0655825173704674
5.057090390002443,14.587032778743277,0.2819501271361921,0.046404355369659506,12.880506452995952
12.610668827954566,2.5796223809752026,2.465055903231701,0.03197587298807349,1.4926113739768718
1.1385760155662488,3.897457258775751,0.5776706114278233,0.18176178105378166,11.35517591916254
2.717875199434274,0.5783317615422113,1.2491157163961117,0.1951707750460497,12.280237739275291
7.432765574798928,14.925392476632984,0.19701093307151435,0.03522163229293804,5.4032936843521435
8.952824649604928,0.6876737600047294,5.3501998761022715,0.19983068276318952,2.1457580130155938
2.711858498084035,10.817663531070957,0.8086724751251982,0.26758421314014974,8.04898853348806
3.764925674582739,8.243335592011087,4.063530150838348,0.03808178998774929,1.7829828853197043
2.4706817381112076,2.9491498524017565,0.7852123359568834,0.12052678191451048,4.396300985499736
7.432765574798928,14.925392476632984,0.19701093307151435,0.03522163229293804,5.4032936843521435
1.0133703118589281,8.889705408224968,0.32094499077821403,0.07662822591387884,4.159133615756724
1.7444712654436025,1.9545909508498767,0.24866903994303013,0.17746815311942385,6.643551412142342
1.6226539004831722,12.344594133355315,2.243497845584346,0.02137372088118157,2.433954806537809
8.858118307358794,2.947505947016335,0.1800964169745431,0.15526854755385303,7.29957169786365
6.785404519310781,3.7648159919779154,5.68167533255206,0.047845327269971344,1.720814523483022
7.512108211380878,1.9131667712456717,3.636193761503579,0.0696984838334054,1.240327219270458
2.441827357793983,3.562817890082483,3.862378408878821,0.09543291294928505,1.9962649330520374
7.432765574798928,14.925392476632984,0.19701093307151435,0.03522163229293804,5.4032936843521435
1.6072884754852723,8.803771627277884,4.15830669288745,0.07926881059511022,13.863773424106398
4.441277561324896,6.243589899145397,2.136619536184204,0.23499432673912768,1.465397509098921
2.345294789069337,10.043884870012514,1.3748298844676088,0.11552978700167836,1.0032690871270749
10.96986444199703,6.015117582258649,2.0564654151125126,0.03566676783808212,1.617876783836183
5.257570436803802,7.060027764119924,5.875187525057266,0.1040278651815204,1.0322618523569478
3.2904821400033777,8.907792124207653,0.5661699303923748,0.08472732682885876,3.6760408961319797
7.432765574798928,14.925392476632984,0.19701093307151435,0.03522163229293804,5.4032936843521435
7.186885205954613,11.878681006214336,0.4356914922592807,0.027677885217463293,3.526816916265635
7.933781362593109,7.323330168062567,0.33174157974729723,0.07359222997801065,11.329669263034212
5.299199845809019,10.611732758523155,0.22103060898202792,0.24736571337635357,2.4406165214399023
10.110062817524142,2.756305324578996,0.1356395346560879,0.1453105454488955,5.893190061047422
3.4488640059947935,9.591385812000304,0.903666523019872,0.2866598536480419,1.4010421165714395
8.234660546266387,7.837692635959364,2.629065178225865,0.0667543852838188,1.132777502180735
4.11168455042459,0.37450571155449053,2.81602016342974,0.13091873866014225,12.391691296900161
7.432765574798928,14.925392476632984,0.19701093307151435,0.03522163229293804,5.4032936843521435
1.1607531066963295,1.7407498637309358,1.429552265743055,0.18565902285517205,11.690477992136575
7.432765574798928,14.925392476632984,0.19701093307151435,0.03522163229293804,5.4032936843521435
2.2458843681105316,4.591946255830415,5.536331604864309,0.06948335025641297,1.192336134525895
1.6664818867011513,12.077662800459695,0.487346369826095,0.1772093858059388,5.544260776192839
7.492103415638496,1.8957658518148732,2.7231910633644065,0.06538345202860149,2.341943179558725
5.350656295335616,4.109249896172479,3.571652747418514,0.0843346561424318,1.1860044892457817
5.2035152237756925,9.789848838977706,2.7267624353701514,0.0371708881894579,1.4226989788139006
6.7481549424733345,10.735841804879014,1.4202776776373494,0.12931699836643068,1.4497747807602785
2.717875199434274,0.5783317615422113,1.2491157163961117,0.1951707750460497,12.280237739275291
3.511439706726229,5.718656280043342,5.632239485839169,0.21357465566432443,2.151632313663933
9.82502189975291,2.439397841229145,0.11283935911279103,0.28623649982363547,12.690768351052567
6.50724540289727,13.418187456235215,0.45276678507265794,0.27998054271160244,7.289357199408675
2.3300875503850844,5.899246907979394,0.30679880861338515,0.08418084129682926,4.938897141372542
