1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0.42719999999999997,0.39883166404798465,0.39544221562804205,0.39928268760456975,0.36358749191272494,0.3405974627362061,0.3225082465093791,0.3186343248640191,0.33556729170026856,0.3224522339316821,0.32896861632609437,0.3294605625774794,0.30586720825805436,0.301820288384194,0.281749952089968,0.29825395695628876,0.3051984569247038,0.3155421719334391,0.33047304084086604,0.31316896235925873
0.35159999999999997,0.3343869684027825,0.33922821099286593,0.33089401079195274,0.3370674593367876,0.31394326547863965,0.32782765330225333,0.32997368615376516,0.31854250124082867,0.3096590781524469,0.3094424175072535,0.3204079202248764,0.3089596839081496,0.30172859141475905,0.2889819434090219,0.283826077909667,0.2830361289458166,0.26927534347912346,0.26249331983457447,0.2410121982669205
0.36479999999999996,0.35749610398855686,0.3481357710009744,0.3335077590525012,0.3158728772554721,0.3039322420109172,0.30645447803239656,0.3049026005585971,0.29183473362782747,0.2904278807007823,0.29023852299689196,0.2919481852652719,0.29645672205706086,0.3023765147910399,0.30374265547454754,0.31009296430983907,0.30359859629815666,0.2974314646656968,0.29652734317491963,0.28852912131063335
0.382,0.35818851724550804,0.352425168811154,0.3489048830694062,0.3302176222358451,0.3061964270362272,0.3043852656727806,0.3008815775769554,0.30778259717928463,0.296246065043978,0.2985749214926782,0.2998983429262438,0.2871766750432952,0.2863420661987254,0.2758128394862702,0.2769610628923572,0.2677301498985564,0.2702050431596074,0.27698375893369304,0.26782098876911686
0.41359999999999997,0.37932178958089574,0.40034939864626495,0.38319613895902505,0.38521293740393814,0.3758922482761357,0.38578715411051684,0.38198506570645707,0.37842237315623095,0.38685310388707195,0.3769056330715139,0.3623984412644875,0.3623238300618422,0.35773745467387696,0.3623632179875655,0.38470713511497223,0.36591262290512927,0.3631711730032897,0.36707016093074785,0.3729404504066272
0.5408,0.5548952640843763,0.5504914637720821,0.5467059339975695,0.5492630664110207,0.5617338248425777,0.5445777488711968,0.5437846381268162,0.59443369962276,0.5917880378217457,0.5969847588023337,0.5907251129372605,0.5878008692486079,0.5722360189464191,0.5951697881878388,0.5756911802845006,0.5793804425972223,0.5680723499855577,0.560606969189427,0.5704113963044649
0.4436,0.4390658086709347,0.44398750976401785,0.4513751914277537,0.4480624140388417,0.47217906950256,0.4927287732692098,0.4782502406832873,0.5254842417768343,0.5211851862931054,0.5178000887751699,0.5291872811020563,0.5163813188017317,0.50036665278512,0.48130175610525056,0.47794023817675635,0.480853609592631,0.4929839778555501,0.5019751007729539,0.4885285067319348
0.39399999999999996,0.39264194641252326,0.4047150427296987,0.40542108282216416,0.42639189753042134,0.4134616794376479,0.4307359887489776,0.40293975491440276,0.42740212786053033,0.41352939249362647,0.403623702945038,0.39194049321032165,0.38638154266786706,0.370126910420351,0.3558726038353603,0.35513603440463215,0.355873675127371,0.36281077752872193,0.3432208362676512,0.34046507404825527
0.41200000000000003,0.38985085902396827,0.373628984904136,0.35612562727978947,0.3381481943869717,0.3196826823844621,0.3049187772630051,0.28684715944813893,0.2738885116318036,0.2747431645574464,0.2719037914144071,0.24724865824692022,0.23950240094844763,0.250853488806879,0.2289566664632889,0.2177789284062844,0.21284786748145265,0.21314398687876468,0.2282279957370634,0.22086584022564806
0.3968,0.3773863023703601,0.35735938654712823,0.3569576113221727,0.3452449374643873,0.33586744653018874,0.34305685890313214,0.32936204570087696,0.2964266036884422,0.2971456735618123,0.3058435340496917,0.2801639427520777,0.2735340564517729,0.26437321790734075,0.25102209295011085,0.26065304201606776,0.25274782235673937,0.2560847061984893,0.24461117492537865,0.25292332461629513
