N_value,T_value,tau_value,sigma_value,Bmax_value
13.446175576292461,3.0146337987305234,2.988986798234613,0.054048220654464144,4.632600489303267
13.362774899259165,1.7440336466139055,3.2473089298068207,0.033417115124168076,3.2432142912657715
10.094972420682915,0.6678301274589677,4.386052387725408,0.09825003211434162,4.60113202712561
2.160498042344422,9.848801664746976,3.0963467131909597,0.07768230049158074,8.97848002856568
4.866053740298768,6.377241293515079,2.940556902283147,0.22512728301552629,2.691384758366551
6.002513768077994,3.2743337494298133,3.6707956563129747,0.040723324417287,6.172259042405821
13.932172963318866,5.618341174696272,0.3972317187973011,0.14205898750368262,10.850964997728394
4.35606288667765,2.2141496197226758,4.331508532650609,0.2013170121098064,2.6158419494098037
4.002909610378013,7.342698667663418,2.798775511093073,0.11946366978992645,2.5127361030102335
9.616058413156292,10.427929274476517,2.4726873713984068,0.16990167955826124,1.595360327339919
12.81669912148736,0.9260192977658547,3.736171581675295,0.03577157354937105,5.36248728423757
12.38054519997727,1.1269545164349846,3.775987793626047,0.1567472036653193,3.4181978036866916
8.853092055277205,11.492101781151081,2.3453866350465256,0.11602024269419103,1.851187099013531
2.011926504762908,6.238985182362071,4.07463350826662,0.011132680479858794,10.731626172656764
5.39384614610935,7.591773048978608,2.696880124093897,0.026531925700194674,4.999957679554507
3.98997045320157,9.040990119287866,2.7078193267006174,0.0692218495218499,6.279025278764774
9.050246297588222,5.350803843633401,2.7895174597170804,0.06036920300554485,4.731709513983043
2.8280537757046194,14.106012998374602,1.1170886942848899,0.13823304375593082,5.539661875609884
2.6970218309123317,13.582356249336005,2.6974966447622366,0.1338718982180882,3.5702063468525242
3.032057834925891,6.790666209387211,3.873484285497778,0.25965657940212616,2.6093500001261702
8.932016875961379,5.5427672077578425,2.724875332836179,0.049161206888585794,2.8530827226173083
10.212696616590307,6.207497478540324,2.4295484203370035,0.013465272682110719,2.9319961028077595
6.383458449247257,10.26859236968861,2.2327705542997993,0.0487823359331422,5.975064825045956
1.1803037421190015,13.900711868709301,3.2301065308506436,0.052733601546353974,9.960810350204742
9.616058413156292,10.427929274476517,2.4726873713984068,0.16990167955826124,1.595360327339919
12.883607788139164,3.4763604526741254,3.288081051725693,0.22515249403137855,1.747993158689558
3.543507297910355,4.917358367613682,3.280060522466603,0.03250461834672959,9.73484466881429
2.5124176957025544,2.788416221043657,4.249511540237016,0.17136940419366703,2.9989141999433673
3.074170721627327,9.541191833285586,3.3564381689661316,0.27650818004227906,2.785181729952372
14.187125336816335,0.6903127816404194,4.166283932415379,0.20422295878329105,2.8123860918226313
5.953163852560173,1.80805965981276,3.8501760314867424,0.03758845834682381,7.992276446503618
9.347073308000152,1.7965949398313374,3.6340348712654684,0.048974728651906385,4.148573652991011
8.553935243922805,13.718833057441412,1.1435771720599985,0.07674541003520957,3.717245411727152
6.741559066142656,6.263938824436557,2.8148451367990006,0.07477867528440457,2.9324868797408055
1.8401802622077497,12.201558674741532,3.4095419774057403,0.16479007942192078,2.725738371225807
10.139123072459526,0.857480575499161,3.855928455915192,0.08022688674718007,4.438675503239347
8.894402563850516,4.754389680302068,2.783485571671745,0.12009011131985689,2.867798867529453
8.086412767643168,0.6804792890336306,4.574748137439308,0.1526515908214708,3.5207803743776287
14.816337379093255,4.814331929111017,2.5871530995110703,0.11304997426922542,1.7577676844191057
12.883607788139164,3.4763604526741254,3.288081051725693,0.22515249403137855,1.747993158689558
7.036548234583597,4.596741965059422,3.0303480606517583,0.1348442644967096,2.9427363874587664
3.8256500373303948,5.997391316990278,3.1561446407492735,0.0650635884028478,4.522398929959012
13.446175576292461,3.0146337987305234,2.988986798234613,0.054048220654464144,4.632600489303267
3.2015663694293544,8.465392920176622,3.0120061730678205,0.1822427570180655,3.414856280581483
14.119437602372635,2.954497497638022,2.819547826689416,0.06105453637428303,3.485244601103147
3.569132264867465,1.159557194923638,5.178768977847104,0.10853216211244782,4.944712362203666
8.114533534397605,2.52328280151532,3.735088141261172,0.07377260240247306,4.250353337168969
13.67846872768013,10.57335919529273,0.9165720702313616,0.2754550249236362,3.562068251878445
5.566045469390755,8.707701814267285,2.507700516214512,0.03734250444337323,6.284778978797021
7.770041301971188,11.479788944466202,0.7589824688866427,0.21968686892804012,9.718792509143874
9.347073308000152,1.7965949398313374,3.6340348712654684,0.048974728651906385,4.148573652991011
14.212921214597047,10.457519425789618,2.3027081959406734,0.16281722022126416,1.3070499381873681
1.3588653268583055,7.0518439244405275,4.238249282396186,0.2728830373553276,3.4037639716913137
4.661258287044269,3.1561248962032344,3.9335452182229416,0.21172770452905681,3.383611485733944
7.527482798655301,6.044236760977268,3.095713119319603,0.2072259130095485,1.9765098736727413
4.689501121828272,5.823821557749202,3.1239958178111333,0.06858002932134875,4.149922243682111
13.437116025925867,1.318813402933883,3.74904075568453,0.16661080304505602,3.7982973961611224
9.903701433012525,9.101051460266579,2.013771689468907,0.12717109801050241,2.2561385176616406
1.3007239125254548,4.912225023493294,4.638120235594749,0.026500930889170722,10.093589742594359
7.71973965129156,9.795314504899814,2.109085737702536,0.21392630038210764,1.8768985966276674
2.542240899942431,5.913067041854131,3.673735925811047,0.011032147425994378,8.198402926579053
3.0127219197573436,7.227972465801969,3.3767821046559217,0.09099650696968097,4.963089664324344
1.293456246081381,12.103930079980568,3.60577504337321,0.16593415708420423,2.175162605658432
3.836503627204021,1.6218760729541382,4.264330324374658,0.145360118882252,4.976633148829579
5.877098769267837,2.0118238683472964,4.049382389158514,0.051356240447746435,6.613996107564971
1.6521322481782537,6.297510077117926,4.514643176682966,0.13845813566352308,3.6896512777386636
7.527482798655301,6.044236760977268,3.095713119319603,0.2072259130095485,1.9765098736727413
2.820047396657367,8.41264244401694,3.8818719085803353,0.21932889163260072,2.4961889174727068
3.492586137535684,4.864098525295756,3.5339914136584967,0.08885320646676484,7.471795631604377
13.737746061728247,3.040754396900149,3.184187290230829,0.13721920119940853,2.0951171520767558
5.26186480997863,1.550713446532904,4.115827397198032,0.04034507201237203,8.731707039009875
13.361510078285352,4.330756215945826,3.0843618119904623,0.1698010137191982,1.8335545752339422
14.36404822290329,6.150557750511153,1.7172370006613003,0.013731733787598177,8.386393045776334
3.8567303023477546,1.257322736052722,5.725146279766696,0.06939576747522277,5.712096071836756
2.6970218309123317,13.582356249336005,2.6974966447622366,0.1338718982180882,3.5702063468525242
3.042597592553147,10.028767674214846,3.0466170094534,0.19871126781686468,1.765215012440126
3.3870973822746455,6.012192029351795,3.280103579757133,0.1355285918610829,3.0861687670070395
8.996142512192215,1.866280703520883,3.706891291558268,0.04841249252431709,5.42120726850858
1.3589657094237535,8.814329258464236,4.141771843596926,0.09833256818580356,5.256341500556781
6.330032736121641,5.215782799710003,2.927642487056564,0.11306352265409539,3.920284367338131
5.1034196983846645,8.54863531397356,2.4924317760232357,0.020950054612855352,4.26224110105192
10.603008030378271,3.6781133519905884,2.9333897483945646,0.0956600644974865,3.435521527275921
2.157707919969975,10.469065067995873,3.7255842139926068,0.21221061137979375,3.039106080115321
5.26186480997863,1.550713446532904,4.115827397198032,0.04034507201237203,8.731707039009875
3.967486163755111,7.874090894942345,2.9160650237106274,0.02009982133826302,8.087760065367723
4.491531940636722,1.8106742997325842,3.7516103623908794,0.08821138198536534,5.493465723896772
4.465929353090237,5.5086219189673935,3.381443058899959,0.0765345405106837,3.2422771997257254
10.235259900418562,5.383208037361576,2.809648923362369,0.02535627285057292,3.9453219226043137
9.347073308000152,1.7965949398313374,3.6340348712654684,0.048974728651906385,4.148573652991011
4.801557057677595,2.992151634402923,3.7851298570984513,0.05484558413644862,7.923045271574113
7.667707858963661,2.38673975715569,3.815631339204753,0.23427062063066156,3.8094356177891586
6.287444985786385,6.095242511594474,2.8101621490184354,0.18693545324781025,2.807550417236918
7.080873843886269,4.251517461439671,3.1642534533071895,0.04870404790416287,9.130187482831753
1.765497977738909,7.252066724491381,3.8567071170306875,0.06595914206368926,6.102964570284067
3.4656062398208114,5.9962468277684575,3.5419038747609033,0.19798561629215206,2.331994359785786
8.773281091636601,1.1320533082086883,4.166764061230852,0.1765424352357862,3.0550778034718973
6.602335884085682,5.673340966528287,2.8281047574200064,0.07631154636647339,3.8985341955685238
12.17125644697459,5.167408544677669,2.111031238093471,0.045529888284494544,2.4774177818996073
1.8188472532671418,8.516145337918793,3.753644736399364,0.03828017222278518,5.576978570808276
10.324154971399484,2.624944990100267,3.395585948337645,0.18742088045491007,2.54893680651162
